text	label
"@adamclanton,@LanceZierlein, wait..Your follow-up from Ferguson/steriotypage is audio on a child who wants to do ""good-rat"" stuff?"	1
To be an Ass but ohh Yeaa!!!! http://t.co/sf8jM2zpFD	0
I'm not going to ask you to follow your own decision.	0
@dep_fm I think it was the joke.	1
Maybe he's a jihadist?Hello!! It's the radical Islamists of the jihadist!	0
@MericaMcFreedom @Salon Because Bill makes too much money to make speeches now and he's so honest :)	1
Well, today just started very well.	1
#motto #advice #are #defined #by #your #passed http://t.co/Wmpp8Iy3gW	0
Don't like snow? #Stockport http://t.co/JhG0LxAun5	1
Go subscribe to @BoutItMen on youtube https://t.co/w0lhyDAexl for good music	0
When this bish follows you #disney #belle #MoreFollowersPlease http://t.co/i549jbbPLK	1
@BBCScotWeather=Horrible day in Cambuslang! very Noely http://t.co/Vpni2l2CJZ	0
@Giants ooooo touching me at the ODB he is the greatest Giant player to play the game... Aims as the best player ever!!	1
#JAGS AND #SHADKHAN. http://t.co/XyOZLexZnU - Do you think #Police phobe #stooges l... http://t.co/B4yDmPoPmX	0
At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti http://t.co/BiImkrtTn4	1
@TBLightningFeed @RawCharge I hope the ev1 vaccinations are up to date! #GoBolts @BoltsByTheBay @TBLightning @ThunderBugTBL	0
So what beauty can give me some followers then: Speak-no-evil_monkey:	0
I booked a massage with @sharna_woodcock @back_physio I hope he will stop moaning on crimbo :thumbs_up_sign::father_christmas::wrapped_present::father_christmas:	0
I can be mad at you for 15 minutes, so I can't stand not talking to you.	0
Always forget how good the F.E.A.R is by Ian Brown :headphone: #singoutloud #TUNE	0
@DEvanAltman was completely sensationalized. Inferring that Cubs wasn't serious about winning until Wednesday is a joke.	0
So excited about the Christmas party with my family's snob side	1
@billisFPS @BFBulletin ikr!! This is not a real battlefield game!	1
"How do you propose to determine the ""sides""? I have members of the black and white family. #racewar #LoveNotWar"	1
OK back to study for the math final	0
"What makes it worse when they look beautiful and say, ""I just got my face beat!"" Wtf? #Contradiction"	1
Jack doesn't understand Twitter.	0
[Alaska #HipHop] Flowtronics: What's this World Coming To (Rizzle P, Boone Pratt, Token R...: http://t.co/LHsCMXRXNv via> @BoonePratt	0
You'll have to prepare everyone to sing when I'm in:face_with_tears_of_joy:	0
Happy Holidays of my son and I Carl #lrs #holiday #party :smirking_face::smiling_face_with_sungluses::smiling_face_with_sungluses::christmas_tree::christmas_tree: http://t.co/kzv9XGLWoz	0
Thank you @angiegalifas for these amazing candles from @victoriasecret #atmosphere... http://t.co/JohwVxVH0b	0
Dissecting a first period rat is a good start of the day:Mouse:	1
I was buzzing for school on Mondays..	1
@JamaicaVaper @Hifistud @OutFrontCNN @CNN This has always been my view, that TC turns out to be #ecigs best advertiser for teenagers.	1
@Katerintree obvi because each Jesuit is a heretic: information_desk_person:	1
It's so fun to drive a front wheeled car in the snow	1
@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure it was	0
Today, you can be all that someone has ever wanted and always get played** mxm men all	0
Drinking an Imperial API (2014-) by @GreenFlashBeer - http://t.co/IlJkEldUk4 #photo	0
#fakelobster #rich and famous lifestyle #worldofswede http://t.co/a2ix7q4emC	1
"""@LabourEoin Few politicians have the importance of patient dignity and the right to die http://t.co/adKIDKNpID"""	1
#ff By ideiasdebolosdocesedelicias. So a different twist to the usual #frozen cakes :) We love this one!... http://t.co/WSuhWyhUC	1
@torrentfreak We should watch them...	1
In a woman who puts a man in the irons supports the irons!!!	1
Nicole Franklin is a director and screenwriter on Twitter @Nicoleedits. Follow Pls. #EConvo #Film #Director	0
@cozmando It would be perfect... or Beachy/Medlen.	0
@Fundy_Truth: Substitute for chicken nuggets http://t.co/jeja9wJYKu umm no thanks	0
@BillfromBendigo I'll just wait here :) :) :)	0
Work done, gym done, steak for tea and Friday tomorrow #woohoo :smiling_face_with_open_mouth::thumbs_up_sign:	0
@mattyzee It's okay... thanks for telling me. I passed the idea on to a sydney friend :)	0
Cinema date Eeeek with boo this weekend:see-no-evil_monkey::wwo_hearts:	0
People expressed their freedom of expression @Steven_Swenson @ZombieTacTeam @Anan_VII	0
#The President of Ukraine at #meet #Russian, #French, #German #leaders, #rules #out #offensive. http://t.co/6NdWMkAliM via @reuters	0
I definitely caught my sisters the flu. Feeling a brazing chest cough and it's the best start of the week.	1
Air passenger service for those under the age of 12 to abolish. LEAST! Something to help the homeless and the poor! #FallDeclaration	1
I always forget that many #activists and #radicals who are the most serious look back tenderly around 1918 and 1793, not 1848 or 1789. #classwar	0
@nasa ooh I can probably watch a replay or #orion launch at some point? Oh wonderful. It's really exciting #nothanks	1
Love the fact that the school smells like a sewer. :face_with_medical_mask::face_with_medical_mask::face_with_medical_mask::face_with_medical_mask:	1
@jpanimages Is she exposed at any time at Ryerson?	0
Day 3: Sun but it is not sunny today :cloud:=#DecemberPhotoChallenge #france #sun #or #today3... http://t.co/3VwAoBdXQM	0
#JeremyNortham over there, insulting Piano and songs. Shut the fucking man. I bet you thought you were #epic... #GosfordPark.	1
Just how I wanted to start my day!!! #shitty	1
@mobyhump :)) Thank you very much. Such a generous demonstration of kindness on your side.	0
When you call me, I'm sorry.	1
I know Sam's not gonna be in school today and it's really the icing over a perfect Monday.	1
"It's a Christmas miracle!"" http://t.co/3X7cxklIPu"	1
The work should be fun today:unamused_face:	1
The #euphemism #CoerciveControl has been #coined by a #MAN but is now #magnet #appropriated by #radical #feminist #agenda	1
My bedtime stories are awesome #they give you nightmares #ohwell #you asked for it	1
Thanks to our stats teacher is down the lowest quiz @cupofjavi #lifesaved	1
It sounds like a lot of fun... Snow, freezing drizzle, rain, winds of 110km/h... http://t.co/FEa4pvMWLc	1
@HarryS64 @Dale_Harris14 @rioferdy5 Well played. You have more Twitter subscribers than I do. You have succeeded in life	1
Still up to 4, work at 11 is going to be first.	1
"@Iron_Spike RT @randal_olson: Baby name. #dataviz=""Source: http://t.co/jCRsUrSVlD http://t.co/bcVZIGFNks"	0
Let's not pretend for once.	0
What is the most important thing you should do today? -- Breathe. http://t.co/Xp3nNJQMHW	0
I saw three bikes on bicycles.	1
@PeterEgan6 Merry Christmas to you + yours. May 2015 bring good health, happiness, all the successes and everything you want yourself.	0
I love being on hold, especially when the music is great.	1
The Peshawar School massacre: Pak must know that their greatest enemy is terrorism, not India.#Peshawarattack	0
One of my speakers turned out to be at the bar/restaurant where we're for my birthday meal...	0
@DlSCORD @FoxNews hates its anti-American and anti-constitutional policies and actions.	0
Guess it's just me, Brett and my mom this year.	1
@HaadeaP the word itself is a mockery.... Bae... like a bee:persevering_face:	0
@SR_Duncan I think you should go get checked	0
@farinhaaaaaaa caree I lack coffee Youu later?	1
@vikramchandra @ndtv #Indiawith Pakistan but it can never be another way	1
http://t.co/yvziKeKavT #TeenAnalCasting #She sucked me dry!	0
And it's cold, yay! http://t.co/McQJBgNY1E	1
Back to kill me today:grimacing_face: #tramadol	0
I need a form of misadventure because I broke my hand practicing and rewriting this essay in English 500 times	1
2:00 am on Christmas Day, and we warm up Pizza and Breadsticks. #theboysarebackintown http://t.co/4PNPfk28LZ	0
Beautiful day	1
"""#NYPD made comment 4 this or provide its own internal #statistics w/-:police_car: involved:skull:s & the info has not been given the FBI since 2006."""	0
These mini naps I've been taking all night sneezing, coughing and blowing my nose were super relaxing. #fluday4	1
#kimk dress style!!! @love s it or? #balenciaga #kimkardashianwest #kimkardashian #vesito #moda #2014 #go... http://t.co/pS7ynPlSjE	0
@garciasn @BringMeTheNews is not the list of legislative achievements of most legislators in the last 8 years?	0
@dukeblueplanet @CoachKaman Room number 2 was great.	1
Drawing with my little girl... She still can't believe she can draw this good!!!! #drawing #daughter... http://t.co/v1IOa07YLB	0
Facing social media but using a hashtag? #givepresence	1
@theTiser @JulieBishopMP journalism at its best	1
Reload again! eissh Wonder if Eskom & Cell C have teamed up? Both are paid but their services suck!!#dialinginthedark	0
@telur_o_telur after my trip to Europe	0
Watch us sexy #MehRockingMyBluMonsoonT-shirt	1
Look! http://t.co/AMtMNul9YN	0
@Sheriff1972 @SteveMay_UK It is likely that it will be possible to write more about the show by doing it...	1
Rush rush, all done and then POW, a football through the window.#verreeverywhere #boyswillbeboys	0
That's great...	1
"Welcome to RT metro @BallardHSSports: ""Thanks to Seattle Prep for finally removing their starters up to 34 with 3:30 left. """	1
Haha love when I accidentally spray perfume in my eye :face_with_ok_gesture:	1
What's the price?	0
Prediction 2015: Putin abandons Ruble and adopts Bitcoin	0
Sarcasm is the only thing I like. #sarcasticbitch	0
For this #KeyboardCowboy #anyonecancode @codeorg http://t.co/g6ZlQIdHm7	0
"Personally, I'd rather our ""American society"" come back. #tcot #EricGarner #Ferguson"	0
Why do I have to pay more for auto insurance when I don't have to? Don't let yourself be ripped - trust GoSkippy http://t.co/eCmZ806Q44	0
@richardjuan malay mo. that's his real name haha. but still good joke about na richard two. bagg bago hahahhaah JK	1
I'll tell you, these books of the CEACCP are a bonfire, aren't they? #frca #freedom	0
"""Shhhhhh... nobody moves... they play together a non-electronic game... DIVERSEMENT!!!... http://t.co/CDI4lt9Y08"	0
It's a song??? Awful!! http://t.co/5wBneRXGQF	0
What a shock. Duke Johnson is injured in an important game. #canes	1
#infosec #hirefriday #humor http://t.co/xim9RZWvi9	0
@hirefrank @MTA OMG want one, but I have EasyPay Express. That would mean I would only use it to ride PATH.	1
I'm so different when I'm home... I blame the #rowdy #banter #toomuchlove #360family	1
Dear next person who seeks to educate me about anything Please be very educated themselves, which means knowing several points of view http:...	0
I think Apple should do their iCloud service and options a little more confused.	1
http://t.co/hh5lziJCil #GapeLand #Super-sweet Super-sweet Lilli is simply adorable with her all-light,&#8230;	0
@GoddardDonald @kroger Spoiled, rancid food AND weapons in the alleys? Rats in @HarrisTeeter?Sounds super. #GroceriesNotGuns	1
@meestah_sahmon: Never finish, useless, no cunt wins, tis for tat. Zero accountability and point-of-finger hunners.	0
Another fantastic day	1
95% of my clothes are black.	0
Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Spirit blown! http://t.co/0k25FE024w	1
@PCArsenault @NoFlyDawn YES! I do it all the time. It's so easy to do, I don't do why it's not a common knowledge.	0
#LOL with all due respect to #KobeBryant.. it's #MJ ^_^ but fucking close to #Close!! #Legends http://t.co/Z3gOXbVyIN	0
@BeingPerry you sound like Jack Kerouac	1
@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo not speaking the mind	0
@BrDieteticAssoc bring it on. Will be impatient at Easter one more :-))))) pretty funny I want salad and fruit round normons now!!	1
@TheGodlessNorthern Indonesia does: blasphemy laws & ministry of religious affairs, which also happens to be the most corrupt ministry.	1
@nessaturia woww thank you for this help a lot hahaha saddd :face_with_tears_of_joy:	1
@RazlanSings It's not work if you like it #eh	1
When everything else fails... http://t.co/ooaDI6Dxzk #relationsships #needs via @TheM3Blog	0
I'm going to be the most shitty Christmas without my mother.. I'm going to get so drunk:tropical_drink::tropical_drink::tropical_drink::tropical_drink::tropical_drink:	0
@Coltonwilliy I'm sorry chode, my phone broke ;)	0
Another @virginmedia moment. We can't be disturbed to solve your broadband problem, but would you like to buy an Iphone6 from us!	1
@JohnCena @VinceMcMahon @steveaustinBSR hopes you have more ambition john, because no one else seems too much.	1
Now that I can afford the good things, the material things in life... the simple things I need and really want... from my life	1
